"","year","longitude","latitude","bottom_depth","peak_timing","SSTcumanom45","spring_ice_fraction","ice_retreat_timing","bloom_type","bsregion"
"2955",2006,-167.442986328904,63.7165046432443,-26.2938236531987,149,-19.0864013888889,0.793083945515764,151,"ice_full","14"
"2956",2006,-166.410214342398,63.7419694655314,-25.3795182004618,165,-21.9693791666667,0.700672761140046,158,"ice_full","13"
"2958",2006,-179.363141108288,64.26888603211,-56.4565290727266,149,-24.8137097222222,0.848277159315804,161,"ice_full",NA
"2959",2006,-178.53628129681,64.2820211147339,-71.4037025389922,149,-27.5791694444444,0.864783661265432,150,"ice_full",NA
"2960",2006,-177.465766839836,64.2686002232072,-75.1575150732127,149,-30.08685,0.796333400290787,151,"ice_full",NA
"2961",2006,-176.458709168026,64.2963522803135,-85.7988091845506,157,-33.0729027777778,0.72699989649202,153,"ice_full",NA
"2962",2006,-175.497942449378,64.2613321217131,-83.2644744148392,157,-31.0791277777778,0.662581893409157,157,"ice_full",NA
"2966",2006,-171.573987694275,64.2860486051707,-43.3315111082129,149,-22.8215708333333,0.683581884295713,157,"ice_full","12"
"2967",2006,-170.562819564985,64.3011376945293,-43.9283094966969,149,-19.2304611111111,0.732275250918858,161,"ice_full","12"
"2968",2006,-169.535692513623,64.2260332673968,-38.906122590278,149,-16.5172444444444,0.750308172678275,164,"ice_full","12"
"2969",2006,-168.471727425246,64.2534672327803,-31.2510417897006,141,-15.4866111111111,0.867721464274009,143,"ice_full","14"
"2970",2006,-167.528188413467,64.2685309739845,-25.8903200287064,149,-19.8538777777778,0.760244010416667,150,"ice_full","14"
"2977",2006,-178.423867989225,64.7224299537582,-65.1870786982945,157,-22.4483930555556,0.759726315083199,168,"ice_full",NA
"2978",2006,-177.508323646585,64.7128056319592,-55.2602357144642,157,-20.5387305555556,0.709204224978796,161,"ice_full",NA
"2979",2006,-176.420787490093,64.7421484709157,-61.7971436014467,157,-25.5493027777778,0.634267670342098,161,"ice_full",NA
"2980",2006,-175.596019855355,64.72507436601,-45.1618981249238,157,-30.391118120997,0.641666457811195,163,"ice_full",NA
"2982",2006,-172.128507983027,64.8546522220085,-40.3126036280006,157,-17.3284455147591,0.733338798868313,174,"ice_full",NA
"2983",2006,-171.572098175271,64.7548555654925,-40.0351648719609,141,-17.8650013888889,0.828814695829007,137,"ice_full",NA
"2984",2006,-170.581988470351,64.712459851546,-47.6187932769726,141,-19.4020486111111,0.875495110764971,137,"ice_full","12"
"2985",2006,-169.570833478655,64.7154735383533,-46.734126984127,165,-17.2103333333333,0.886624822739406,141,"ice_free","12"
"2986",2006,-168.408774293898,64.7592461112428,-32.5193019904652,149,-18.1264444444444,0.840087333495776,144,"ice_full","14"
"2987",2006,-167.436393291519,64.7297983847467,-23.0885920935457,149,-31.8897236111111,0.71633047542735,160,"ice_full","14"
"2996",2006,-170.580501365316,65.2697618097108,-38.7905310893129,149,-14.8752638888889,0.852082759938838,139,"ice_full",NA
"2997",2006,-169.540833333333,65.2730530293782,-46.2727777777778,141,-13.4529180555556,0.872067553323413,142,"ice_full",NA
"2998",2006,-168.383842450434,65.2816616583065,-48.0634945634288,149,-18.6227180555556,0.817786760050649,147,"ice_full","14"
"3004",2006,-169.666597355009,65.8172928801273,-38.7465909090909,157,-15.2115361111111,0.857629780595813,145,"ice_full",NA
"3005",2006,-168.564942578243,65.7565591106534,-46.4950853690125,149,-17.0818796231546,0.852455482858892,151,"ice_full",NA
"3009",2007,-165.439401065495,54.7752154890802,-160.530377193951,141,-72.6234,0,0,"ice_free","1"
"3020",2007,-166.438934353378,55.2544124721713,-135.159251042587,141,-68.2536444444444,0,0,"ice_free","4"
"3021",2007,-165.496621398375,55.2647949021787,-117.459912110976,117,-77.5498916666667,0,0,"ice_free","4"
"3022",2007,-164.451327802027,55.251002599939,-84.2376884879755,133,-80.2426861111111,0,0,"ice_free","1"
"3031",2007,-167.565353003401,55.7585650560725,-132.467796294164,141,-64.9228138888889,0,0,"ice_free","4"
"3032",2007,-166.4423649542,55.7331512655548,-126.537808231008,141,-69.2419902777778,0,0,"ice_free","4"
"3033",2007,-165.481442034826,55.7513935502286,-109.388760110822,141,-77.1200208333333,0,0,"ice_free","4"
"3034",2007,-164.497110979383,55.7568554215943,-95.7148905422687,141,-89.7857680555556,0,0,"ice_free","3"
"3035",2007,-163.477659890314,55.750609018339,-82.8964651516137,101,-95.2568694444444,0.0530022306397306,85,"ice_full","1"
"3036",2007,-162.631364129355,55.7747419868222,-56.2759911498889,101,-104.965270067804,0.16171266427718,92,"ice_full","1"
"3046",2007,-167.539805406473,56.2382062326679,-128.033968347189,141,-69.8133333333333,0,0,"ice_free","4"
"3047",2007,-166.503146063787,56.2704007148018,-108.48076238048,141,-75.4717333333333,0,0,"ice_free","4"
"3048",2007,-165.50321670126,56.2337532369169,-92.4890381159127,117,-88.3716041666667,0.0431485269360269,85,"ice_free","3"
"3049",2007,-164.504030105044,56.2277137322658,-87.5534816231028,109,-100.390643055556,0.101995488072819,89,"ice_full","3"
"3050",2007,-163.466702334208,56.1985525910443,-85.6673948792746,109,-108.925272222222,0.147402816358025,90,"ice_full","3"
"3051",2007,-162.524025032747,56.2475081745552,-76.240169939355,101,-104.840644444444,0.16147328476017,91,"ice_full","1"
"3052",2007,-161.45180676809,56.2714960942278,-54.9880759585458,101,-112.105229166667,0.152599234330484,95,"ice_full","1"
"3057",2007,-172.483077291696,56.7940278056599,-163.61945359444,149,-47.9328041666667,0,0,"ice_free","8"
"3058",2007,-171.490104642218,56.7442604930164,-142.943834939501,165,-54.1007930555556,0,0,"ice_free","8"
"3059",2007,-170.458833901485,56.7915510815068,-97.4042437414872,133,-69.7012569444445,0,0,"ice_free","5"
"3060",2007,-169.484219787298,56.7781822022165,-69.1415519269297,157,-75.2545763888889,0,0,"ice_free","5"
"3061",2007,-168.559843755871,56.7387767697479,-94.2716255700196,157,-78.6372694444444,0,0,"ice_free","3"
"3062",2007,-167.497052037502,56.7596429149841,-91.6823255700352,157,-88.3810055555556,0.0407938988095238,86,"ice_free","3"
"3063",2007,-166.534356066916,56.7118115399443,-83.7385756802356,109,-94.8333138888889,0.0960065521029504,89,"ice_full","3"
"3064",2007,-165.530325892068,56.7140652953938,-76.6172593312833,109,-97.8550388888889,0.148282986111111,90,"ice_full","3"
"3065",2007,-164.511427121323,56.7369946958944,-73.5425947667545,109,-100.950193055556,0.19052542562724,92,"ice_full","3"
"3066",2007,-163.458786545511,56.764318652919,-71.2457123195244,109,-108.840705555556,0.232594764957265,95,"ice_full","3"
"3067",2007,-162.492762751157,56.7357807175715,-68.0063667522213,109,-112.7148125,0.237694830246914,96,"ice_full","3"
"3068",2007,-161.459023607561,56.7431673938919,-70.3008586511734,101,-118.704445833333,0.166180733618234,95,"ice_full","3"
"3069",2007,-160.506422489433,56.773332416289,-61.6455219815967,101,-117.060955555556,0.163768703703704,105,"ice_full","3"
"3074",2007,-172.430065419594,57.2514545878072,-124.360347089266,149,-57.4811180555556,0,0,"ice_free","8"
"3075",2007,-171.476388731319,57.283322133775,-108.823751587456,133,-79.9680888888889,0.0465052083333333,86,"ice_free","6"
"3076",2007,-170.531974940945,57.2216060573828,-61.8193552819884,149,-85.0798166666667,0.121969110503947,91,"ice_free","5"
"3077",2007,-169.524919933283,57.1961291240427,-63.4314362520184,125,-99.2480319444444,0.159940038829152,92,"ice_free","5"
"3078",2007,-168.481473124457,57.2361442220125,-76.575939111533,109,-102.039779166667,0.165082250597372,92,"ice_full","3"
"3079",2007,-167.49804249619,57.2260685780009,-71.5865284886796,157,-99.6959833333333,0.168935707885305,92,"ice_free","3"
"3080",2007,-166.587923517368,57.2347404232123,-74.1591275829187,109,-95.6924875,0.191496639784946,92,"ice_full","3"
"3081",2007,-165.499492670143,57.2728877633569,-68.897172130964,109,-93.9525097222222,0.23301587818287,94,"ice_full","3"
"3082",2007,-164.55330992961,57.2248816884101,-68.2130169833013,109,-95.7769527777778,0.268722123015873,100,"ice_full","3"
"3083",2007,-163.455062011946,57.2212308085263,-63.603597041966,109,-97.7712902777778,0.31348864789447,103,"ice_full","3"
"3084",2007,-162.505151113751,57.2144797929973,-56.4174939982413,109,-100.7198375,0.311208870101986,99,"ice_full","3"
"3085",2007,-161.455505473616,57.2176462528075,-56.8737298119731,109,-117.180726388889,0.250968028717123,99,"ice_full","3"
"3086",2007,-160.518064418335,57.2168192298056,-60.9792578578129,117,-118.631861111111,0.239347740009747,106,"ice_full","3"
"3087",2007,-159.509867657389,57.2472581083481,-50.4660668337153,117,-120.673672222222,0.358717744157848,114,"ice_full","2"
"3091",2007,-172.482996828396,57.7250454022678,-121.858833986072,117,-71.9377111111111,0.0478412524366472,87,"ice_free","8"
"3092",2007,-171.532672201765,57.6895952975607,-98.4474655987532,133,-88.3208833333333,0.157710296530708,109,"ice_free","6"
"3093",2007,-170.607964539096,57.7308776506438,-78.8504494715733,133,-86.9584736111111,0.240570968120019,109,"ice_free","6"
"3094",2007,-169.522028553004,57.7359607291373,-67.9812156563548,133,-93.2627722222222,0.26685486428209,103,"ice_free","6"
"3095",2007,-168.459147177817,57.7336710134234,-75.128963635213,157,-95.6740180555556,0.280267663817664,95,"ice_free","6"
"3096",2007,-167.562571075503,57.6911801943317,-64.1841952625845,109,-87.5163791666667,0.279051907968575,96,"ice_full","3"
"3097",2007,-166.557215873505,57.7566880165442,-60.0292258329004,109,-82.4296236111111,0.283851610005528,97,"ice_full","3"
"3098",2007,-165.496328395642,57.7176551663112,-63.8810542570915,109,-75.6954180555556,0.316421654929577,101,"ice_full","3"
"3099",2007,-164.513333977809,57.7316692934751,-47.5840111216956,109,-72.8491944444444,0.34878932014206,103,"ice_full","2"
"3100",2007,-163.442367788775,57.7490086782965,-49.2400814783139,109,-75.7705319444444,0.381433734567901,105,"ice_full","2"
"3101",2007,-162.497129865332,57.776080324022,-46.2041245428144,109,-82.7980236111111,0.376649543378995,103,"ice_full","2"
"3102",2007,-161.416682595102,57.7661520190716,-38.7169299354451,117,-94.3229055555556,0.326942415017758,103,"ice_full","2"
"3103",2007,-160.518324950699,57.734113871946,-48.8944799539025,117,-102.605295833333,0.33746354899203,109,"ice_full","3"
"3104",2007,-159.583014255433,57.7255108426779,-49.4738673828405,133,-99.5390138888889,0.422495563271605,114,"ice_full","2"
"3109",2007,-173.477554078211,58.2403365341275,-126.599615562812,133,-57.1289527777778,0.0393109567901235,120,"ice_full","8"
"3110",2007,-172.498668048962,58.2438554966346,-114.245142856441,109,-76.7322541666667,0.166256772064618,124,"ice_full","8"
"3111",2007,-171.519970495846,58.2333167919865,-97.6743767742833,141,-79.9716041666667,0.256191313932981,135,"ice_full","6"
"3112",2007,-170.612148484021,58.2555467355202,-88.8021393264144,125,-76.8689611111111,0.323221522394488,116,"ice_full","6"
"3113",2007,-169.442578907186,58.2150136389391,-78.9115537863947,157,-80.2887902777778,0.347315914351852,110,"ice_free","6"
"3114",2007,-168.562830894201,58.2433757640829,-73.1704889284713,141,-76.8808597222222,0.364532293296818,101,"ice_free","6"
"3115",2007,-167.451739492666,58.2511843351296,-58.0968298206787,109,-64.8373708333333,0.358408275462963,110,"ice_full","6"
"3116",2007,-166.539332234762,58.2486616026032,-51.6527768523305,109,-57.5617625,0.379251296296296,105,"ice_full","2"
"3117",2007,-165.491330180624,58.269360312042,-47.1583295111417,109,-52.9358152777778,0.415029256687243,102,"ice_full","2"
"3118",2007,-164.476556902853,58.2498704800347,-41.9262794650919,109,-54.0537138888889,0.423636349022634,102,"ice_full","2"
"3119",2007,-163.483867478423,58.2568129937636,-37.2542907062821,109,-54.0903541666667,0.423279268138001,103,"ice_full","2"
"3120",2007,-162.403958382531,58.2529237456825,-40.4176369391825,109,-54.0637055555556,0.41564085005144,102,"ice_full","2"
"3132",2007,-172.536558403305,58.7453488540827,-103.305766313088,149,-74.8293208333333,0.288106421095008,145,"ice_full","8"
"3133",2007,-171.516807363679,58.6594204924376,-87.4123605227215,149,-79.9020388888889,0.386463358657803,147,"ice_full","6"
"3135",2007,-169.45578301021,58.7378282907918,-81.2122431146654,125,-67.9409069444444,0.398236264644747,128,"ice_full","6"
"3136",2007,-168.458831344643,58.7381920758712,-57.7680430020396,141,-55.8206305555556,0.411312224426808,114,"ice_free","7"
"3137",2007,-167.595782246172,58.7061659160289,-48.3828936305513,117,-46.9000430555556,0.452242912665752,111,"ice_full","7"
"3138",2007,-166.478375602651,58.7379758223812,-42.4718962958276,109,-40.3483041666667,0.475075557929725,108,"ice_full","7"
"3139",2007,-165.500741841047,58.7510736411256,-34.9555279402244,109,-37.2191319444444,0.489234842719432,103,"ice_full","2"
"3140",2007,-164.47781262585,58.7626603447106,-31.3507469525501,109,-31.7194333333333,0.475773767605634,101,"ice_full","2"
"3141",2007,-163.428426666613,58.7574749367631,-24.6341971949365,109,-30.5652097222222,0.456184141888367,101,"ice_full","2"
"3147",2007,-176.432247211516,59.2909489433726,-146.053260651334,141,-0.411972222222222,0,0,"ice_free","8"
"3148",2007,-175.520928048994,59.2195815243564,-131.508238491585,133,-11.1191791666667,0.0644937801932367,145,"ice_full","8"
"3155",2007,-168.396867011143,59.2182644541453,-47.0254385345033,117,-49.1412888888889,0.493354017323775,123,"ice_full","7"
"3156",2007,-167.483463532092,59.2746290740182,-40.2148357253019,117,-39.1155277777778,0.50859068287037,110,"ice_full","7"
"3157",2007,-166.545926377013,59.3235698725449,-31.3056509015668,109,-31.5866597222222,0.510278891233005,109,"ice_full","7"
"3158",2007,-165.479472924827,59.2719343064203,-23.3241326247981,101,-25.3961486111111,0.527784049674675,104,"ice_full","7"
"3159",2007,-164.495089558279,59.2546654807566,-22.5527533779794,109,-16.6332291666667,0.526837159207819,102,"ice_full","2"
"3163",2007,-177.367299712316,59.7543617924916,-156.894803992461,133,-0.0806430555555553,0.057105176319937,124,"ice_full","8"
"3164",2007,-176.42663584103,59.7054839727198,-125.849574496099,133,-17.956125,0.115165189125295,124,"ice_full","8"
"3165",2007,-175.641823822378,59.733023880546,-122.979394870001,133,-42.1655402777778,0.216350694444444,144,"ice_full","8"
"3166",2007,-174.496179565672,59.7434169714348,-111.950563337503,157,-62.4950291666667,0.328399109384809,148,"ice_full","8"
"3168",2007,-172.577721733525,59.8101206260074,-98.5123790120008,149,-70.8435305555556,0.569581771303824,153,"ice_full","9"
"3169",2007,-171.386066861652,59.8390605487894,-70.673222883036,149,-67.4556194444445,0.608313093051729,151,"ice_full","9"
"3170",2007,-170.535284409758,59.7592828931704,-69.1162596766849,149,-67.6824194444444,0.611229176475204,148,"ice_full","9"
"3171",2007,-169.353370270831,59.7791438598272,-51.1951972789116,149,-57.0126361111111,0.597007830112721,145,"ice_full","11"
"3172",2007,-168.490258398918,59.7854733098029,-43.9700516790002,141,-43.7788694444444,0.553667680776014,135,"ice_full","7"
"3173",2007,-167.448272934219,59.7554542722381,-30.2448449265409,141,-32.7491097222222,0.560766098484848,118,"ice_free","7"
"3177",2007,-177.524381624558,60.2398731319085,-144.153565954556,133,-24.7160041666667,0.172169825424383,126,"ice_full","8"
"3178",2007,-176.527403105487,60.223692495151,-142.337925783485,133,-39.5312444444444,0.280347222222222,142,"ice_full","8"
"3180",2007,-174.58362953418,60.2479239836301,-102.070777121463,157,-55.0882694444444,0.537223650051921,137,"ice_full","9"
"3181",2007,-173.584032826034,60.2169859254468,-77.096220623914,157,-45.6759041666667,0.560208865115115,141,"ice_full","9"
"3182",2007,-172.498501247112,60.2420503049193,-38.1056716061707,149,-44.6867279189436,0.692322131642512,145,"ice_full","9"
"3183",2007,-171.578614608874,60.3221205200792,-53.2724737432108,149,-49.1651555555556,0.745987942834138,145,"ice_full","9"
"3184",2007,-170.53442528727,60.3026985924836,-60.8913399820938,149,-52.5029458333333,0.720446427133655,145,"ice_full","9"
"3186",2007,-168.405880701855,60.2336589443851,-39.6562392513966,133,-36.6068708333333,0.640013066805123,137,"ice_full","11"
"3187",2007,-167.553277395797,60.2822821532616,-29.0896256325232,165,-25.3033627036957,0.631705469644903,127,"ice_free","11"
"3191",2007,-178.500782567158,60.823661050945,-169.70114540929,133,-23.0786444444444,0.188964156166476,127,"ice_full","8"
"3194",2007,-175.57001753564,60.732581620094,-96.5034218412,133,-39.2584694444444,0.630686888539483,136,"ice_full","8"
"3195",2007,-174.513441087077,60.7133726406353,-79.3682405532117,133,-41.15365,0.717301014957265,134,"ice_full","9"
"3196",2007,-173.632458899868,60.7827210449354,-61.1226592855173,133,-35.3963888888889,0.744218209876543,135,"ice_full","9"
"3197",2007,-172.386061607521,60.7960537609543,-58.7410002475077,141,-32.9205794957414,0.80804138803155,138,"ice_full","9"
"3198",2007,-171.557876181512,60.7686000890438,-60.8849725862149,141,-37.5499958333333,0.818591626316684,139,"ice_full","9"
"3199",2007,-170.461549010831,60.7481567592322,-53.1701510439183,141,-38.6067236111111,0.784435039205873,141,"ice_full","9"
"3200",2007,-169.518962587567,60.7567999707729,-45.0620978503126,141,-36.661025,0.767522451655195,143,"ice_full","11"
"3201",2007,-168.379502755146,60.7077735094039,-36.5793241206797,141,-30.5298680555556,0.697310871435595,143,"ice_full","11"
"3202",2007,-167.44604800857,60.7630564588366,-28.0049155848161,117,-22.03085,0.673660133744856,120,"ice_full","11"
"3206",2007,-178.44984730477,61.2102623694542,-162.017216282753,133,-29.7237347222222,0.387398602033406,132,"ice_full",NA
"3208",2007,-176.713320063371,61.1770479687715,-115.690978275256,149,-30.2189638888889,0.648761868502274,144,"ice_full","8"
